loser,loser_id,pltwo_flag,pltwo_year,pltwo_height,pltwo_weight,pltwo_hand
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Isner J.,399,USA,2007.0,208.0,108.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Istomin D.,400,UZB,2004.0,188.0,88.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito T.,401,JPN,2006.0,180.0,75.0,Right-Handed
Ito Y.,402,,,,,
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Ivashka I.,403,BLR,2013.0,196.0,83.0,Right-Handed
Iwabuchi S.,404,,,,,
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
Janowicz J.,405,POL,2007.0,203.0,94.0,Right-Handed
