atp,events_id,series,location,dated,tournament,location_id
35,35,ATP500,Halle,18/06/2019,Halle Open,38
35,35,ATP500,Halle,18/06/2019,Halle Open,38
35,35,ATP500,Halle,18/06/2019,Halle Open,38
35,35,ATP500,Halle,18/06/2019,Halle Open,38
35,35,ATP500,Halle,19/06/2019,Halle Open,38
35,35,ATP500,Halle,19/06/2019,Halle Open,38
35,35,ATP500,Halle,19/06/2019,Halle Open,38
35,35,ATP500,Halle,19/06/2019,Halle Open,38
35,35,ATP500,Halle,20/06/2019,Halle Open,38
35,35,ATP500,Halle,20/06/2019,Halle Open,38
35,35,ATP500,Halle,20/06/2019,Halle Open,38
35,35,ATP500,Halle,20/06/2019,Halle Open,38
35,35,ATP500,Halle,21/06/2019,Halle Open,38
35,35,ATP500,Halle,21/06/2019,Halle Open,38
35,35,ATP500,Halle,21/06/2019,Halle Open,38
35,35,ATP500,Halle,21/06/2019,Halle Open,38
35,35,ATP500,Halle,22/06/2019,Halle Open,38
35,35,ATP500,Halle,22/06/2019,Halle Open,38
35,35,ATP500,Halle,23/06/2019,Halle Open,38
35,35,ATP250,Stuttgart,11/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,11/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,11/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,11/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,15/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,15/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,15/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,15/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,16/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,16/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,17/06/2018,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,15/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,15/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,15/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,15/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,16/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,16/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,16/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,16/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,17/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,17/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,18/06/2017,Mercedes Cup,93
35,35,ATP250,Stuttgart,06/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,06/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,07/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,08/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,08/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,10/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,10/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,10/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,10/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,11/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,11/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2016,Mercedes Cup,93
35,35,ATP250,Stuttgart,08/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,09/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,10/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,10/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,10/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,10/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,11/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,11/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,11/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,11/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,12/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,13/06/2015,Mercedes Cup,93
35,35,ATP250,Stuttgart,14/06/2015,Mercedes Cup,93
35,35,ATP250,Eastbourne,16/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,16/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,16/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,16/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,16/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,16/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,16/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,16/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,21/06/2014,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,17/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,21/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,21/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,22/06/2013,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,18/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,19/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,20/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,22/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,22/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,22/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,22/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,22/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,22/06/2012,AEGON International,33
35,35,ATP250,Eastbourne,23/06/2012,AEGON International,33
35,35,ATP250,'s-Hertogenbosch,12/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,12/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,12/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,18/06/2011,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,13/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,18/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,18/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,19/06/2010,Unicef Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,14/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,15/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,16/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,17/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,18/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,18/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,18/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,18/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,19/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,19/06/2009,Ordina Open,1
35,35,ATP250,'s-Hertogenbosch,20/06/2009,Ordina Open,1
35,35,International,'s-Hertogenbosch,15/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,15/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,15/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,15/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,15/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,15/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,16/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,17/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,17/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,17/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,17/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,18/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,18/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,18/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,18/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,19/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,19/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,19/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,19/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,20/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,20/06/2008,Ordina Open,1
35,35,International,'s-Hertogenbosch,21/06/2008,Ordina Open,1
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,28/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,29/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,30/06/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,01/07/2021,Wimbledon,48
36,36,Grand Slam,London,02/07/2021,Wimbledon,48
36,36,Grand Slam,London,02/07/2021,Wimbledon,48
36,36,Grand Slam,London,02/07/2021,Wimbledon,48
36,36,Grand Slam,London,02/07/2021,Wimbledon,48
